Id,Screen_name,Created_at,Retweet,Text,Hashtags,Sentiment,Compound,Ents
1602815629785956353,meredith_gal,2022-12-13 23:59:59+00:00,66,Nikita ad Attilio “Per quanto non mi siano piaciute le tue parole verso Sarah a me dispiace vederti così mi dispiace tanto “ SI ABBRACCIANO MENTRE LUI PIANGE 🥹❤️  Gfvip  nikiters ,#Gfvip#nikiters,3,0.0,Attilio;Sarah
1602815620982210561,_redstring_,2022-12-13 23:59:57+00:00,131,"LORO ORMAI SI BACIANO SENZA PROBLEMI, SONO TROPPO CARINI 🤍 incorvassi  gfvip ",#incorvassi#gfvip,3,0.0,
1602815606155345923,Giusepp99286834,2022-12-13 23:59:54+00:00,12,"Nino: ""Lavoreró in radio e faró passare le canzoni di Ginevra"" Lei ha deciso che la vuole propria conquistare 😍 Gintonic  ginevra  Antonino  GFvip  ",#Gintonic#ginevra#Antonino#GFvip,5,0.6597,Antonino
1602815600518205440,therealking990,2022-12-13 23:59:52+00:00,0,Ma è il  o Marzullo ? CHE PALLE GFvip  gfvip7  GFVIPParty  gintonic  donnalisi  orianistas  nikiters,#GFvip#gfvip7#GFVIPParty#gintonic#donnalisi#orianistas#nikiters,3,0.0,
1602815587708698626,bericomelius,2022-12-13 23:59:49+00:00,1,"Come sempre Nikita ha ragione, Daniele è un amico , si anche di più… ha sbagliato ? SiSe Daniele reputava la situazione delicata per la sua Amica  non doveva usarla per litigare in diretta con Onestini o fare la clip, doveva essere più delicato. È semplice  gfvip  nikiters",#gfvip#nikiters,5,0.5859,Nikita;Daniele
1602815586211434497,giulia20028,2022-12-13 23:59:49+00:00,7,Raga continuiamo a votare Daniele vi prego! DEVE ESSERE IL PREFERITO ANCORA! 🥹❤️ gfvip  nikiters  teamspina  gintonic  Denzzzers  grandefratellovip  delizon  gioiellers  incorvassi ,#gfvip#nikiters#teamspina#gintonic#Denzzzers#grandefratellovip#delizon#gioiellers#incorvassi,3,0.0,Daniele
1602815556796780544,ycnarf0305,2022-12-13 23:59:42+00:00,96,"Tanto, duele tanto la vida sin ti❤️‍🩹  donnalisi  gfvip ",#donnalisi#gfvip,1,-0.5574,
1602815542204813312,vanerusso01,2022-12-13 23:59:38+00:00,4,Ecco infatti stanno esagerando troppo su questa ragazza sono tutti che la evitano e l'uniche si avvicinano a lei a parlare tanto per parlare sono state Sarah e la ragazza nuova  gfvip  donnalisi  iostoconantonella ,#gfvip#donnalisi#iostoconantonella,3,0.0,Sarah
1602815535116390400,Federic88640622,2022-12-13 23:59:37+00:00,95,FANCAM SUL VENETO denzzzers  incorvassi  gfvip ,#denzzzers#incorvassi#gfvip,3,0.0,
1602815431596969984,graz16,2022-12-13 23:59:12+00:00,4,Ecco infatti stanno esagerando troppo su questa ragazza sono tutti che la evitano e l'uniche si avvicinano a lei a parlare tanto per parlare sono state Sarah e la ragazza nuova  gfvip  donnalisi  iostoconantonella ,#gfvip#donnalisi#iostoconantonella,3,0.0,Sarah
1602815399510278147,FedericaZaccar6,2022-12-13 23:59:04+00:00,12,"Nino: ""Lavoreró in radio e faró passare le canzoni di Ginevra"" Lei ha deciso che la vuole propria conquistare 😍 Gintonic  ginevra  Antonino  GFvip  ",#Gintonic#ginevra#Antonino#GFvip,5,0.6597,Antonino
