Id,Screen_name,Created_at,Retweet,Text,Hashtags,Sentiment,Compound,Ents
1596292645168742400,_acciohappiness,2022-11-25 23:59:58+00:00,40,SAI CHE SEI BELLA QUANDO RIDI  gfvip  incorvassi ,#gfvip#incorvassi,3,0.0,
1596292635018539010,giovy_maio,2022-11-25 23:59:56+00:00,9,Edo: lo sai che sei bella quando ridi ??  incorvassi  GFvip ,#incorvassi#GFvip,3,0.0,
1596292624146698240,ZanniNoemi,2022-11-25 23:59:53+00:00,6,Lui che cerca di tirarle su il morale…  gfvip  incorvassi ,#gfvip#incorvassi,3,0.0,
1596292615724466177,chia_0801,2022-11-25 23:59:51+00:00,40,ECCO IL FILM  GFvip  incorvassi ,#GFvip#incorvassi,3,0.0,
1596292574360342528,ZanniNoemi,2022-11-25 23:59:42+00:00,40,SAI CHE SEI BELLA QUANDO RIDI  gfvip  incorvassi ,#gfvip#incorvassi,3,0.0,
1596292568702390274,akissbeforealie,2022-11-25 23:59:40+00:00,237,“Io non ringrazio nessuno perché è tutta farina del mio sacco”Lui è così iconico vi prego  gfvip   incorvassi ,#gfvip#incorvassi,3,0.0,
1596292566395265024,Vincenz56216630,2022-11-25 23:59:40+00:00,15,“MA NON VOLEVO ESSERE DIFESA MICA MI CHIAMO ANTONELLA”⚰️⚰️⚰️⚰️⚰️ gfvip  incorvassi ,#gfvip#incorvassi,3,0.0,
1596292561165058048,sabrinsky1,2022-11-25 23:59:38+00:00,3," incorvassi  gfvip  gioiellers  giacol  danieledalmoro  Denzzzers  GIACOLVASSIMORO A lei ha dato fastidio la frase di Patrizia.Micol alla premiazione ""Non so come ho fatto ad essere la meno ringraziata""Patrizia ""Ognuno ha quel che si merita"" ",#incorvassi#gfvip#gioiellers#giacol#danieledalmoro#Denzzzers#GIACOLVASSIMORO,5,0.5859,Patrizia
1596292537832333312,TZSOFOAZ,2022-11-25 23:59:33+00:00,121,Antonella non è convinta della coppia Micol-Tavassi.Antonella non è convinta della coppia Nikita-Onestini.Il motivo è uno solo: lei non sopporta che gli altri abbiano più visibilità di lei. gfvip  incorvassi  nikiters,#gfvip#incorvassi#nikiters,3,0.0,Antonella;Nikita
1596292507033288704,Li_on000,2022-11-25 23:59:26+00:00,2,… hanno il mio cuore ❤️  gfvip  incorvassi ,#gfvip#incorvassi,3,0.0,
1596292504537948161,soniuzzza,2022-11-25 23:59:25+00:00,4,Daniele: ALLO STESSO MODO NON RINGRAZIO CHARLIE PERCHÉ NON MI SON MANCATI I SUOI GIOCHI DI MERDA  GFVIP  incorvassi,#GFVIP#incorvassi,3,0.0,Charlie
1596292490629451776,Mariana56072829,2022-11-25 23:59:22+00:00,6,"a Micol non piace chi inveisce contro una persona, però quando si tratta di Oriana mi sembra vada bene?? “la madre non farebbe mai una cosa così” poi sempre la madre che mette su ig i collage di cenerentola… donnalisi  GFvip",#donnalisi#GFvip,3,0.0,Micol;Oriana
1596292428037775363,chia_0801,2022-11-25 23:59:07+00:00,29,"George: -“Ringrazio tutti chi più e chi meno, in particolare ringrazio Nikita (no comment per chi ha ringraziato lei) ovviamente perché è la persona con cui ho più confidenza e tutto”George sei cuore di panna...🤍 gfvip  nikiters  incorvassi ",#gfvip#nikiters#incorvassi,4,0.34,George;Nikita
1596292401320050688,Esmelux1,2022-11-25 23:59:00+00:00,1,Possiamo vedere il nostro trio come procede con la partita a scacchi o continuiamo in regia 1 con queste manie di superiorità e vittimismo basato sul nulla?  gfvip  donnalisi,#gfvip#donnalisi,3,0.0,
1596292384865886211,Adriana54770756,2022-11-25 23:58:56+00:00,0,"ma voi avete notato che Antonella  nn l ha manco nominata?""non ringrazio  la tua ex perché  la sua presenza mi da fastidio"" praticamente  parlava con Edo ahahahahahah neanche  la soddisfazione  di sentire il suo nome  dalla bocca di Anto adorooooo gfvip  donnalisi",#gfvip#donnalisi,5,0.6597,Antonella
1596292369242288128,Martina43062462,2022-11-25 23:58:53+00:00,35,Micol: “Ma non volevo essere difesa… non mi chiamo Antonella”CAZZO STO URLANDO IO TI AMO🚀 gfvip  incorvassi ,#gfvip#incorvassi,3,0.0,Micol
1596292364187811840,vera_wolf,2022-11-25 23:58:51+00:00,16,"""Ma non volevo essere difesa, mica mi chiamo Antonella""MICOOOOOL  gfvip  incorvassi",#gfvip#incorvassi,3,0.0,Antonella
1596292356378009600,veromrcs02,2022-11-25 23:58:50+00:00,3,Vi prego sta facendo di tutto per tirarle su il morale  incorvassi  gfvip ,#incorvassi#gfvip,3,0.0,
1596292340133810177,MacaioneDesy,2022-11-25 23:58:46+00:00,3,Quando stanno insieme tornano a sorridere  gfvip  incorvassi ,#gfvip#incorvassi,3,0.0,
1596292324081795073,giovy_maio,2022-11-25 23:58:42+00:00,6,Lui che cerca di tirarle su il morale…  gfvip  incorvassi ,#gfvip#incorvassi,3,0.0,
1596292298211749888,LaMati_,2022-11-25 23:58:36+00:00,40,SAI CHE SEI BELLA QUANDO RIDI  gfvip  incorvassi ,#gfvip#incorvassi,3,0.0,
1596292293639958528,gaiacolognesi,2022-11-25 23:58:35+00:00,1,e comunque per chi dice che è una scusa che ha ringraziato e no per come si è svolto il film se non fosse stato così nikita non doveva ringraziare antonino non tavassi  gfvip  nikiters,#gfvip#nikiters,3,0.0516,Antonino
1596292290800418816,neeptuuneeee,2022-11-25 23:58:34+00:00,4,lei non voleva essere difesa voleva solo uno sguardo dalle persone che lei reputa importanti come per dire “ IO CI SONO”  incorvassi  gfvip ,#incorvassi#gfvip,2,-0.4588,
1596292260571799552,AmorMicchi,2022-11-25 23:58:27+00:00,2,"Fa ridere come Antonella è dal giorno post puntata che sparla di Micol con chiunque, ritirando fuori la gelosia di EdoD, solo per avere la clip in puntata, perché altrimenti non la cagano.Però ora per i moscialisi è Micol a rivolere il triangolo 😂  GFVIP  incorvassi",#GFVIP#incorvassi,4,0.4404,Antonella;Micol
1596292242477436929,chia_0801,2022-11-25 23:58:22+00:00,4,Ormai la mia unica certezza in quella casa: “la gang del cortiletto” 🥹🫶🏻💘 gioiellers  giacol  incorvassi  gangdelcortiletto  gfvip ,#gioiellers#giacol#incorvassi#gangdelcortiletto#gfvip,4,0.4588,
