Id,Screen_name,Created_at,Retweet,Text,Hashtags,Sentiment,Compound,Ents
1598466944738492423,paolo_caciolli,2022-12-01 23:59:52+00:00,2,Questa donna spacca! oriana  GFvip ,#oriana#GFvip,3,0.0,
1598466918985367553,rosalbarosa96,2022-12-01 23:59:46+00:00,5,"Antonella:""io non sono neanche gelosa di lui"" Edoardo:"" ma io non sono geloso fuori di qua eh, qua solo perché mi fanno vedere le clip"" VI PREGO SONO ANCHE CONVINTI AHHAHAHAHHAHA  gfvip  donnalisi",#gfvip#donnalisi,3,0.0,Antonella
1598466917269999616,nocchi_rita,2022-12-01 23:59:45+00:00,9,"Nooo Nikita che cercava le 4 ragazze in piscina x parlare con loro se pensasse che stavano parlando male di lei. Poi dite che lei è la cattiva, che le guarda male Nikita è una fessa che si fida di tutti e sbaglia🥺 gfvip  nikiters",#gfvip#nikiters,3,0.0,Nikita
1598466904175575041,Claudio06893830,2022-12-01 23:59:42+00:00,23,GIAELE CHE RIPETE 2 VOLTE AD ANTONINO:” QUELLA VOLTA CHE AVEVI IL COVID”COSA VUOL DIRE???  gfvip   incorvassi ,#gfvip#incorvassi,1,-0.6455,
1598466891617603584,flyingintheweb,2022-12-01 23:59:39+00:00,0,Bella questa! 😳  gfvip  GrandeFratelloVip  nikiters    ,#gfvip#GrandeFratelloVip#nikiters,3,0.0,
1598466881362759680,ddonttouchmee,2022-12-01 23:59:37+00:00,72,"Antonella su Micol: “L'intera clip non puoi parlare di Antonella Fiordelisi o di Edoardo. Io ho parlato di me, di quello che ho fatto, della vita da influencer, della mia famiglia”Alberto: “Anche dei tuoi ex amore”MIO DIO IL BASTARDO DI ALBERTO 🏹 gfvip  thepisis  incorvassi ",#gfvip#thepisis#incorvassi,2,-0.296,Micol;Antonella
1598466876056932352,Marinellabocca,2022-12-01 23:59:35+00:00,1,"Ma vi volete svegliare?? In quella casa tutti hanno avuto il covid, ma di certo non potevano isolarli tutti, altrimenti la puntata con chi l’avrebbero fatta?!  GFvip  incorvassi  gintonic",#GFvip#incorvassi#gintonic,3,0.0,
1598466753675530240,ZanniNoemi,2022-12-01 23:59:06+00:00,6,Edo: volevo esser cercato… volevo insistenza  incorvassi  GFvip ,#incorvassi#GFvip,3,0.0,
1598466735048658945,TroppoSara,2022-12-01 23:59:02+00:00,11,Questo quartetto &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; gfvip  Oriana  gioiellers  incorvassi ,#gfvip#Oriana#gioiellers#incorvassi,3,0.0,Oriana
1598466733492391936,nocchi_rita,2022-12-01 23:59:01+00:00,30,"L'unica donna della casa di cui Nikita si può seriamente fidare ad oggi è Micol, e questa sera l'ha dimostrato difendendola davanti alle altre ❤ gfvip  nikiters  incorvassi ",#gfvip#nikiters#incorvassi,5,0.6369,Nikita
1598466720385179648,Ana__15,2022-12-01 23:58:58+00:00,0,Antonella non è sognatrice è attrice questi discorsi sono inutili perché insieme non dureranno mai! 1 mese non è nulla…oltretutto per come l’hanno trascorso loro (sempre a litigare) vale ancora meno  gfvip  donnalisi ,#gfvip#donnalisi,3,0.0,Antonella
1598466653884669952,crispyfede1,2022-12-01 23:58:43+00:00,0,"Io, dopo questa sera, che mi rendo conto che mi sono indossata in un’altra ship.   gfvip   incorvassi ",#gfvip#incorvassi,3,0.0,
1598466621114568705,nocchi_rita,2022-12-01 23:58:35+00:00,7,il modo in cui stasera Micol ha difeso Nikita davanti alle altre Quest'amicizia e alleanza  gfvip  nikiters  incorvassi ,#gfvip#nikiters#incorvassi,4,0.34,Micol;Nikita
1598466602193780736,Mariana56072829,2022-12-01 23:58:30+00:00,19,Oriana: ti interessa o no (ginevra)? Antonino: no non mi interessavediamo se gli alcolici lo capiscono o no 🙄 gfvip  nikiters,#gfvip#nikiters,1,-0.6808,Antonino
1598466596976181250,LaGio_91,2022-12-01 23:58:29+00:00,0,I discorsi di  Charlie sono i classici pipponi che ti fa l'amico ubriaco o preso male. Il problema è che lui li fa da lucido. GFVIP  gfvip7,#Charlie#GFVIP#gfvip7,3,0.0,Charlie
1598466549693784070,ValeGattaLuna,2022-12-01 23:58:18+00:00,61,"Edoardo: “Ogni volta che arriva un aereo per qualcuno altro, un'Antonella nel mondo muore”MIO DIO TAVASSIIIIIII gfvip  incorvassi ",#gfvip#incorvassi,3,0.0,Antonella
1598466546522886144,cleoliv24,2022-12-01 23:58:17+00:00,1,"Sul canale 30 Micol e Edoardo in diretta che parlano . Si stanno chiarendo . E:""Tu sei una persona che voglio nella mia vita "" Micol: "" Anch'io"".   incorvassi  ciavarrini  gfvip  gfvip7  GFVIPParty  giacol  nikiters  gintonic ",#incorvassi#ciavarrini#gfvip#gfvip7#GFVIPParty#giacol#nikiters#gintonic,2,-0.296,
1598466489136386048,f_elysian30,2022-12-01 23:58:03+00:00,0,La mia faccia quando parlano 🥹🥹🥹  incorvassi  gfvip,#incorvassi#gfvip,2,-0.296,
1598466423801761794,nomeancorainuso,2022-12-01 23:57:48+00:00,72,"Antonella su Micol: “L'intera clip non puoi parlare di Antonella Fiordelisi o di Edoardo. Io ho parlato di me, di quello che ho fatto, della vita da influencer, della mia famiglia”Alberto: “Anche dei tuoi ex amore”MIO DIO IL BASTARDO DI ALBERTO 🏹 gfvip  thepisis  incorvassi ",#gfvip#thepisis#incorvassi,2,-0.296,Micol;Antonella
1598466407704170497,_giogioooooo_,2022-12-01 23:57:44+00:00,6,Edo: volevo esser cercato… volevo insistenza  incorvassi  GFvip ,#incorvassi#GFvip,3,0.0,
1598466402515574785,f_elysian30,2022-12-01 23:57:43+00:00,0,La mia faccia quando parlo 🥹🥹🥹  incorvassi  gfvip,#incorvassi#gfvip,2,-0.296,
1598466360232890369,Mariani39886135,2022-12-01 23:57:33+00:00,19,"Luca Onestini: -“Beh diciamo che sicuramente c'è qualcos'altro ovviamente, c'è già un rapporto che è incrinato tra alcune persone. È ovvio che c'è qualcosa sotto ovviamente che va aldilà del dolcificante”DEVI URLARLO LUCA 👏🏻 gfvip  nikiters  incorvassi ",#gfvip#nikiters#incorvassi,3,0.0,Luca Onestini
1598466357703614465,Mariana56072829,2022-12-01 23:57:32+00:00,6,"Giaele dice che Antonino aveva il covid in casa. 😱""Quella volta che avevi il covid e Oriana voleva venire da te""  gfvip  incorvassi",#gfvip#incorvassi,2,-0.3818,Giaele;Antonino;Oriana
1598466348895576066,Elisa60388018,2022-12-01 23:57:30+00:00,2,Eh vedete che Antonino aveva il Covid.  avete scelto la regia sbagliata e avete fatto una figura di merda.  gfvip  incorvassi,#gfvip#incorvassi,3,0.0,Antonino
1598466203085078528,francym97_,2022-12-01 23:56:55+00:00,2,vi giuro: ONESTINI E MICOL NON HANNO IL CORAGGIO DI DARE IL PALO PER NON PERDERE IL LEGAME CON LORO 2 MA NON SONO INTERESSATI. Non ci vuole un genio per capirlo  gfvip  incorvassi ,#gfvip#incorvassi,3,0.0,
1598466168959995904,minigio20,2022-12-01 23:56:47+00:00,6,"Giaele dice che Antonino aveva il covid in casa. 😱""Quella volta che avevi il covid e Oriana voleva venire da te""  gfvip  incorvassi",#gfvip#incorvassi,2,-0.3818,Giaele;Antonino;Oriana
1598466093009485826,danicla85,2022-12-01 23:56:29+00:00,6,Edo: volevo esser cercato… volevo insistenza  incorvassi  GFvip ,#incorvassi#GFvip,3,0.0,
1598466086315368455,Gina35415084,2022-12-01 23:56:27+00:00,6,Io sotto un treno per questi tre polletti puzzolenti cucciolosi qua. Ma che mi avete fatto? Vi odio.❤️  donnalisi  gfvip  ,#donnalisi#gfvip,3,0.0,
1598466008301600768,nocchi_rita,2022-12-01 23:56:09+00:00,43,La Nikita che ci piace vedere...🤍 gfvip  nikiters  incorvassi ,#gfvip#nikiters#incorvassi,3,0.0,Nikita
1598465972654030848,Suffo89,2022-12-01 23:56:00+00:00,1,Ci siam persi tutto il chiarimento non sappiamo se sono rimasti in amicizia o si sono esposti di più. NIENTE   incorvassi  gfvip,#incorvassi#gfvip,3,0.0,
1598465950138998784,nocchi_rita,2022-12-01 23:55:55+00:00,8,Ciarly parla con Alby d One che le ha detto che è rimasto scottato dall'amore ma a lui Nikita piace solo che ha paura a lasciarsi andare xché vuole essere sicuroE secondi Ciarly invece si dovrebbe lasciar andare e vivere Alby dice che xrò è bello andare piano  gfvip  nikiters,#gfvip#nikiters,5,0.5859,Nikita
1598465943549902848,BerAliona,2022-12-01 23:55:53+00:00,17,La faccia di Onestini quando  Nikita dice “passionale pervertito” e poi vuole farsi dire una perversione 🤣🤣🤣  nikiters  gfvip ,#Nikita#nikiters#gfvip,5,0.765,Nikita
1598465937027760129,Varya1910,2022-12-01 23:55:52+00:00,8,"Micol:""Neanche mi guardavi""EdoT:""Perché mi stavi un po' sul cazzo""  incorvassi gfvip",#incorvassi#gfvip,3,0.0,
1598465908841791488,CosmoAk,2022-12-01 23:55:45+00:00,23,GIAELE CHE RIPETE 2 VOLTE AD ANTONINO:” QUELLA VOLTA CHE AVEVI IL COVID”COSA VUOL DIRE???  gfvip   incorvassi ,#gfvip#incorvassi,1,-0.6455,
1598465875115667460,Francy11412804,2022-12-01 23:55:37+00:00,72,"Antonella su Micol: “L'intera clip non puoi parlare di Antonella Fiordelisi o di Edoardo. Io ho parlato di me, di quello che ho fatto, della vita da influencer, della mia famiglia”Alberto: “Anche dei tuoi ex amore”MIO DIO IL BASTARDO DI ALBERTO 🏹 gfvip  thepisis  incorvassi ",#gfvip#thepisis#incorvassi,2,-0.296,Micol;Antonella
1598465869193117697,nocchi_rita,2022-12-01 23:55:35+00:00,49,"Nikita ha mollato il tipo fuori per conoscere meglio Luca.O, hanno passato tanto tempo insieme da soli a parlare a letto, nei divani, in giardino e in piscina. Quindi ci sta che lei abbia percepito interesse. Io la capisco 💔 gfvip  nikiters  incorvassi",#gfvip#nikiters#incorvassi,4,0.5423,Nikita
1598465864768303105,daymelloreal7,2022-12-01 23:55:34+00:00,23,GIAELE CHE RIPETE 2 VOLTE AD ANTONINO:” QUELLA VOLTA CHE AVEVI IL COVID”COSA VUOL DIRE???  gfvip   incorvassi ,#gfvip#incorvassi,1,-0.6455,
1598465864369852417,latteinpiedi,2022-12-01 23:55:34+00:00,1,"Edo: “Io non scherzo, fuori da qui ti vedo” Micol: “Certo.”   gfvip  incorvassi ",#gfvip#incorvassi,3,0.0,
1598465820476284928,daymelloreal7,2022-12-01 23:55:24+00:00,2,Quanto godo della figura di 💩su Antonino che aveva il covid  CAMBIATE REGIA  incorvassi  gfvip ,#incorvassi#gfvip,3,0.0,Antonino
1598465810917646338,erywaldorf,2022-12-01 23:55:22+00:00,8,"Micol:""Neanche mi guardavi""EdoT:""Perché mi stavi un po' sul cazzo""  incorvassi gfvip",#incorvassi#gfvip,3,0.0,
1598465800310239232,LaGio_91,2022-12-01 23:55:19+00:00,1,"La cosa che più mi diverte è che  Antonella con il suo unico neurone sarà convinta che fuori da lì sarà appetita da tutti, attrice, showgirl, la più amata dagli italiani. E invece potrà ambire solo a qualche ospitata dalla D'Urso e alla Pupa e il Secchione 🤣😂🤣 GFVIP  gfvip7",#Antonella#GFVIP#gfvip7,5,0.8519,Antonella
1598465792810831872,green_smoak,2022-12-01 23:55:17+00:00,8,"Micol:""Neanche mi guardavi""EdoT:""Perché mi stavi un po' sul cazzo""  incorvassi gfvip",#incorvassi#gfvip,3,0.0,
