Id,Screen_name,Created_at,Retweet,Text,Hashtags,Sentiment,Compound,Ents
1606439508676907010,SUSETTA_99,2022-12-23 23:59:59+00:00,1,QUANDO TAVASSI E ORIANA HANNO LITIGATOORIANA HA DETTO A TAVASSI CHE È VENUTA LA SORELLA PER DIRGLI COME SI DEVE COMPORTARE CON LE DONNEVOTATE ANTONELLA gfvip donnalisi fiorde,#gfvip#donnalisi#fiorde,4,0.4824,Oriana;Antonella
1606439499759865857,Lella491,2022-12-23 23:59:57+00:00,2,"Ragazzi non è una richiesta, non abboccate alla furbizia degli autori di un programma come , è palese che abbiano un problema con Micol, sta facendo di tutto per infossarla e allontanarla da Edo  incorvassi  gfvip svegliatevi!   ",#incorvassi#gfvip,3,0.0,
1606439496723079170,Vabbene3,2022-12-23 23:59:56+00:00,0,Bugiardo di uno scimmione  nikiters  nikita  gfvip  iostoconnikita  fuorionestini  fuoriantonella  delizon ,#nikiters#nikita#gfvip#iostoconnikita#fuorionestini#fuoriantonella#delizon,3,0.0,
1606439492805607425,rominiya2,2022-12-23 23:59:55+00:00,1,per favore dì cristina portaFake Onestini    gfvip  nikiters ,#gfvip#nikiters,3,0.0,
1606439482122723328,mesorottaercazz,2022-12-23 23:59:53+00:00,9,"guardiamo il lato positivo, questo comportamento ha fatto uscire un lato inedito di edoardo e ci saremmo perse tutte queste fancam❤️‍🔥[50k+] donnalisi  gfvip ",#donnalisi#gfvip,4,0.34,
1606439475948662784,cle_77,2022-12-23 23:59:51+00:00,11,AEREO COMPLETATO IN SOLE 48 ORE!!! Domani farò il bonifico e poi vi potrò dire quando volerà! Grazie a tutti per l'aiuto! Siete stati MERAVIGLIOSI ❤️❤️❤️  GFvip  nikiters ,#GFvip#nikiters,1,-0.6331,
1606439450560585728,Framatte3,2022-12-23 23:59:45+00:00,2,"Ragazzi non è una richiesta, non abboccate alla furbizia degli autori di un programma come , è palese che abbiano un problema con Micol, sta facendo di tutto per infossarla e allontanarla da Edo  incorvassi  gfvip svegliatevi!   ",#incorvassi#gfvip,3,0.0,
1606439441186308096,daymelloreal7,2022-12-23 23:59:43+00:00,2,"Bravo Andrea, ti sei schierato dalla parte giusta, bella scelta de merda  incorvassi GFvip ",#incorvassi#GFvip#,3,0.0,
1606439435221991424,Framatte3,2022-12-23 23:59:42+00:00,1,"Condivido in pieno...Ma soprattutto faranno di tutto per buttarla fuori, così tavassi sarà ai loro servizi...  ci credete scemi??? incorvassi  gfvip ",#incorvassi#gfvip,3,0.0,
1606439425101242368,HelenaG07927152,2022-12-23 23:59:39+00:00,6,Nikita che difende tutti Nessuno che dica qualcosa su di lei adeseo nikiters  gfvip,#nikiters#gfvip,3,0.0,
1606439423511494660,Giulia7731,2022-12-23 23:59:39+00:00,46,"Antonella e la sua propaganda contro Micol h24.Andrea: ""Edoardo (Tavassi) è simpaticissimo. (Lui e Micol) non c'entrano niente."" Antonella: ""E' proprio strano (stiano insieme) .. Lei ne ha dette tante a me, è offensiva.""Andrea: ""E' cattiva?""Antonella: ""Sì."" gfvip  incorvassi ",#gfvip#incorvassi,3,0.1027,Antonella
1606439423419289600,Tella791,2022-12-23 23:59:39+00:00,223,"Daniele: “Cosa c'è di bello a Natale? C'è freddo, tutte le persone ridono anche se sono incazzate, e questo mi fa ancora più incazzare... Tutte le volte che mi fanno dei regali, sono dei regali di merda”DARLING È LA MIA VITA, IO LO AMO 😭 gfvip  Denzzzers  incorvassi ",#gfvip#Denzzzers#incorvassi,1,-0.7213,Daniele
1606439417618505729,Elisabe82157594,2022-12-23 23:59:38+00:00,3,Il comizio di Luca contro Nikita in Cortiletto ovviamente ridicolo! George l'ho visto in crisi nera sta pensando che deve fare. Comunque lei c'ha messo una pietra sopra. E Daniele ricordate che gioca il suo gioco alla fine  nikiters  gfvip  ciupita  ciupilan,#nikiters#gfvip#ciupita#ciupilan,4,0.2714,Nikita;George;Daniele
1606439400539410432,3Mastri,2022-12-23 23:59:33+00:00,17,Questo video dovrebbe essere proiettato lunedì in prima serata ! Per fare capire chi è davvero disonesto  Gfvip  nikiters  Denzzzers   ,#Gfvip#nikiters#Denzzzers,3,0.0,
1606439382826844169,LaSamanthaaa,2022-12-23 23:59:29+00:00,74,"“L'ho capito è una mancanza di rispetto. Ma non credo sia proprio per causa tua, anche se ci fosse stata un’altra persona a condurre avrebbe fatto lo stesso, perché ha i suoi cazzi, è come quando tu ti vai a rinchiudere in piscina” NIKITAAAAAAAA 🔥  gfvip  nikiters  incorvassi ",#gfvip#nikiters#incorvassi,3,0.0,Nikita
1606439355488280576,RacerroMaria,2022-12-23 23:59:23+00:00,4,Questo video fa pauraaaaa...mamma mia... nikiters  gfvip    ,#nikiters#gfvip,2,-0.296,
1606439349528190976,OnestiniFUORI,2022-12-23 23:59:21+00:00,11,AEREO COMPLETATO IN SOLE 48 ORE!!! Domani farò il bonifico e poi vi potrò dire quando volerà! Grazie a tutti per l'aiuto! Siete stati MERAVIGLIOSI ❤️❤️❤️  GFvip  nikiters ,#GFvip#nikiters,1,-0.6331,
1606439342372790273,ciccinaa94,2022-12-23 23:59:20+00:00,0,Poco figa eh 🥰🥰  incorvassi  GFvip ,#incorvassi#GFvip,5,0.9393,
1606439339554119683,Elisabe82157594,2022-12-23 23:59:19+00:00,4,🌟✨🌟✨🌟NIKITA. SEI  TU LA. NOSTRA. LUCE 🌟✨🌟✨🌟 nikiters  nikitapelizon  GFvip  GFVIPParty  Denzzzers    fuorionestini  FUORIANTONELLA ,#nikiters#nikitapelizon#GFvip#GFVIPParty#Denzzzers#fuorionestini#FUORIANTONELLA,5,0.802,Antonella
1606439335078895616,aleegriffin03,2022-12-23 23:59:18+00:00,28,"SI LEVANO I MICROFONI, SI NASCONDONO PER PARLARE SEMPRE DI ME! SOTTO LE COPERTE, SUI DIVANI MENTRE IO NON LO FACCIO MAI!!!!!! gfvip  incorvassi ",#gfvip#incorvassi,3,0.0,
1606439330985172992,ildiamantee,2022-12-23 23:59:17+00:00,4,Preghierina per Danacol e Vittimella e la loro ossessione  incorvassi  gfvip ,#incorvassi#gfvip,3,0.0,
