Id,Screen_name,Created_at,Retweet,Text,Hashtags,Sentiment,Compound,Ents
1606077113349672960,Butterf69015258,2022-12-22 23:59:57+00:00,37,Ginevra: A casa mia non c’è nessuno a Natale…Nino: Vai a casa miaDaniele : No vai a casa mia che ho paura mi muore il banano gintonic  ginevra  Antonino  GFvip  Denzzzers  ,#gintonic#ginevra#Antonino#GFvip#Denzzzers,1,-0.6808,Antonino
1606077090532450304,and_denmyheart,2022-12-22 23:59:52+00:00,1,George e Micol.😭❤️ gfvip  incorvassi,#gfvip#incorvassi,2,-0.4767,George;Micol
1606077072648159234,Lunapallida5,2022-12-22 23:59:48+00:00,21,"Nikita: “Bravo, sono contenta quando fai queste cose”Alberto: “Grazie amore, anch’io”❤️‍🩹  Thepisis  Nikiters  Gfvip ",#Thepisis#Nikiters#Gfvip,3,0.0,
1606077059805040641,IFrangioni,2022-12-22 23:59:45+00:00,5,Solo per ricordare che stanotte Dana dopo questo schifo avrebbe dovuto dormire a casa sua invece di essere ancora dentro al  gfvip   incorvassi  fuoridana ,#gfvip#incorvassi#fuoridana,3,0.0,
1606077025914982402,Federica93Russo,2022-12-22 23:59:37+00:00,17,Daniele va da Nikita per sdraiarsi sulle sue ginocchia 🥹 nikiters  delizon  gfvip  Denzzzers ,#nikiters#delizon#gfvip#Denzzzers,3,0.0,Daniele;Nikita
1606077025566892034,vogliosolot3,2022-12-22 23:59:37+00:00,0,Nikita è troppo bella e sexy stasera  gfvip  nikiters,#gfvip#nikiters,4,0.5267,
1606077011612647424,fedeamed,2022-12-22 23:59:33+00:00,0,"Reeegiaaaaa vogliamo vedere Daniele, grazie 🙏 gfvip  danieledalmoro  daniele  Denzzzers",#gfvip#danieledalmoro#daniele#Denzzzers,3,0.0,Daniele
1606077006692630530,FrancesK0oo,2022-12-22 23:59:32+00:00,4,Ma da una che idolatra Putin cosa cazzo possiamo aspettarci dai  gfvip  incorvassi,#gfvip#incorvassi,3,0.0,
1606077000010977280,Francy11412804,2022-12-22 23:59:30+00:00,21,"Nikita: “Bravo, sono contenta quando fai queste cose”Alberto: “Grazie amore, anch’io”❤️‍🩹  Thepisis  Nikiters  Gfvip ",#Thepisis#Nikiters#Gfvip,3,0.0,
1606076990741782529,ArmandaGelsomin,2022-12-22 23:59:28+00:00,4,Almeno una gioia  ciupita stanotte suu 😉  gfvip  nikiters  ciupilan ,#ciupita#gfvip#nikiters#ciupilan,3,0.0,
1606076989546192897,Lunapallida5,2022-12-22 23:59:28+00:00,2,andrea pieno saturo esausto vorrebbe mandare a quel paese danacol incorvassi  gfvip,#incorvassi#gfvip,3,0.0,
1606076985607954434,erikme3,2022-12-22 23:59:27+00:00,14,Micol: Oriana ha un sorriso stupendo 🥹  incorvassi  orianistas  gfvip,#incorvassi#orianistas#gfvip,4,0.34,Oriana
1606076974446804992,AnelloVincenza,2022-12-22 23:59:24+00:00,18,Vincitori di reality/talent show del 2022 più in tendenza! Vota il preferito 🏆 jeru  luigistrangis  incorvassi  gfvip  amici22  XF2022  santifrancesi,#jeru#luigistrangis#incorvassi#gfvip#amici22#XF2022#santifrancesi,3,0.0,
1606076953328582657,Martibarra244,2022-12-22 23:59:19+00:00,0,non ho capito perché hanno litigato ora  gfvip  DONNALISI,#gfvip#DONNALISI,3,0.0,
1606076952325996544,Pe_2310,2022-12-22 23:59:19+00:00,154,Oriana: “Escusate” 💀MI STO PISCIANDO gfvip  incorvassi,#gfvip#incorvassi,3,0.0,
1606076930637418496,__g1uli4__,2022-12-22 23:59:14+00:00,11,Lo stacchetto delle veline lo ricordavo diverso😂  gfvip  thepisis  incorvassi  GfGameNight ,#gfvip#thepisis#incorvassi#GfGameNight,4,0.4404,
1606076928892485635,dilly1901,2022-12-22 23:59:13+00:00,16,"Nikita si è impossessata del pulsante del  gfvipgamenight  perchè è un maialino rosa ""belloh!""  gfvip  nikiters ",#gfvipgamenight#gfvip#nikiters,3,0.0,Nikita
1606076897158373378,GiuseppinaPusce,2022-12-22 23:59:06+00:00,14,Bellina lei 🫶  nikiters  gfvip ,#nikiters#gfvip,3,0.0,
1606076870121988097,Stefy_T90,2022-12-22 23:58:59+00:00,28,'Stampati una mia foto se mi vuoi addosso.' per sempre famosa👑 GFvip  donnalisi ,#GFvip#donnalisi,2,-0.296,
1606076847602552832,daymelloreal7,2022-12-22 23:58:54+00:00,2,andrea pieno saturo esausto vorrebbe mandare a quel paese danacol incorvassi  gfvip,#incorvassi#gfvip,3,0.0,
1606076822965190656,ArmandaGelsomin,2022-12-22 23:58:48+00:00,12,"Sarò di parte, ma quella tra Nikita e George è una delle amicizie più belle all'interno di quella casa, queste due anime belle hanno il mio cuore...🤍 gfvip  nikiters  nikevra  incorvassi ",#gfvip#nikiters#nikevra#incorvassi,3,0.0,Nikita;George
1606076819035209728,nancygbabbalea,2022-12-22 23:58:47+00:00,3,"Milena stava semplicemente dando un consiglio a Dana su come comprendere meglio il gioco, e quest'ultima si è incazzata ed ha percepito il tutto come un attaccoMA CHE PROBLEMI HA? gfvip  incorvassi  gioiellers ",#gfvip#incorvassi#gioiellers,4,0.34,
1606076792913231872,Federica93Russo,2022-12-22 23:58:41+00:00,27,"si sente Daniele che dice a Nikita ""oh mi devi dar una mano"" per il ballolei ""la daremo a tutti""  gfvip  denzzzers  nikiters ",#gfvip#denzzzers#nikiters,3,0.0,Daniele;Nikita
1606076790102929408,Butterf69015258,2022-12-22 23:58:40+00:00,28,Spunta la mano di Nikita per complimentarsi con Daniele e lui ricambia a lei e George 🙏  gfvip  Denzzzers   nikiters  ciupilan ,#gfvip#Denzzzers#nikiters#ciupilan,3,0.0,Nikita;Daniele;George
1606076775175331841,nancygbabbalea,2022-12-22 23:58:37+00:00,4,Ma da una che idolatra Putin cosa cazzo possiamo aspettarci dai  gfvip  incorvassi,#gfvip#incorvassi,3,0.0,
1606076738772967424,BerAliona,2022-12-22 23:58:28+00:00,16,"Nikita si è impossessata del pulsante del  gfvipgamenight  perchè è un maialino rosa ""belloh!""  gfvip  nikiters ",#gfvipgamenight#gfvip#nikiters,3,0.0,Nikita
1606076720796209152,BerAliona,2022-12-22 23:58:24+00:00,3,Ma questa dove l’hanno trovata ? Nell’uovo di Pasqua ?   Gfvip  incorvassi ,#Gfvip#incorvassi,3,0.0,
1606076707861151744,latestaperaria,2022-12-22 23:58:21+00:00,2,andrea pieno saturo esausto vorrebbe mandare a quel paese danacol incorvassi  gfvip,#incorvassi#gfvip,3,0.0,
1606076699283636224,Federica93Russo,2022-12-22 23:58:19+00:00,31,"Tavassi: chi aveva il wasabi?Onestini: io e AntoninoAlberto: complimenti siete proprio degli ottimi attori, non avevo dubbi a riguardo✈️✈️ gfvip  gfgamenight  thepisis  incorvassi  nikiters ",#gfvip#gfgamenight#thepisis#incorvassi#nikiters,3,0.0,Antonino
1606076698268532739,Gio55981465,2022-12-22 23:58:18+00:00,255,MA MILENA CHE IMITA SALATINO ALLA PERFEZIONE VI PREGO  GFVIP  incorvassi ,#GFVIP#incorvassi,3,0.0,
1606076696108613633,BerAliona,2022-12-22 23:58:18+00:00,3,Mio dio che dito in culo Dana  nikiters  gfvip ,#nikiters#gfvip,3,0.0,
1606076685228466177,EmJoy_02,2022-12-22 23:58:15+00:00,0,"DANA TE LO DICIAMO ESPLICITACAZZOMENTE: ESCI DA QUELLA CASA, HAI ROTTOOOOOO  incorvassi  GFVIP",#incorvassi#GFVIP,3,0.0,
1606076683122970624,GossipG61351872,2022-12-22 23:58:15+00:00,0,Fateci seguire  Oriana e  Daniele!!!  gfvip,#Oriana#Daniele!!!#gfvip,3,0.0,Oriana;Daniele
1606076677208973314,Lunapallida5,2022-12-22 23:58:13+00:00,31,"Nikita mentre rientrano ""uh un cuore guarda!""Daniele ""quello non è un cuore a me sembra un cappio al collo""N ""vedi solo bianco e nero""D ""a me non sembra sti cuori ti portino tutta questa fortuna""N ""ma vai a ramengo"" 😹 gfvip  Denzzzers  nikiters ",#gfvip#Denzzzers#nikiters,4,0.4926,
1606076674390388736,Francy11412804,2022-12-22 23:58:13+00:00,0,La bellezza del loro rapporto ❤️  gfvip  nikiters  thepisis ,#gfvip#nikiters#thepisis,3,0.0,
1606076662034026496,maryangel2329,2022-12-22 23:58:10+00:00,2,ARRIVO ORA E TROVO QUESTO 😍👀  gfvip  nikiters  Denzzzers  delizon ,#gfvip#nikiters#Denzzzers#delizon,4,0.4588,
1606076652819058689,teamsoleilsorge,2022-12-22 23:58:08+00:00,3,"Milena stava semplicemente dando un consiglio a Dana su come comprendere meglio il gioco, e quest'ultima si è incazzata ed ha percepito il tutto come un attaccoMA CHE PROBLEMI HA? gfvip  incorvassi  gioiellers ",#gfvip#incorvassi#gioiellers,4,0.34,
1606076651997220865,villalucia744,2022-12-22 23:58:07+00:00,0,MAMMA MIA IL PIANTO CHE MI SONO FATTA GUARDANDO TUTTI E DUE QUESTI VIDEO 😭 gfvip  nikiters  nikevra ,#gfvip#nikiters#nikevra,1,-0.7213,
1606076647999799296,a_rtemide,2022-12-22 23:58:07+00:00,4,Ma da una che idolatra Putin cosa cazzo possiamo aspettarci dai  gfvip  incorvassi,#gfvip#incorvassi,3,0.0,
