Id,Screen_name,Created_at,Retweet,Text,Hashtags,Sentiment,Compound,Ents
1608613836642484225,jegabriels97,2022-12-29 23:59:59+00:00,3,Oddio non so chi sostenere.Oriana contro il darling.Antonino è dalla parte del darling ma contro Onestini.Onestini sta con Oriana ma va contro Nikita.Antonino va contro Oriana ma sostiene Nikita.Che al mercato mio padre comprò💀 gfvip  incorvassi,#gfvip#incorvassi,5,0.5859,Oriana;Antonino;Nikita
1608613820695744514,caffellattecup,2022-12-29 23:59:56+00:00,0,Che litigata pessima. Davvero finché è questo il   per me rimarrà spenta la tv. SPENTA.  gfvip  incorvassi,#gfvip#incorvassi,3,0.0,
1608613812726550528,BerAliona,2022-12-29 23:59:54+00:00,4,"tavassi sì vediamo tutto, vediamo quanto tu e fakeone siete pesanti, sempre concentrati ad evidenziare cosa non va bene di nikita... siete PENOSI  GFVIP",#GFVIP,3,0.0,
1608613811044614147,misterj1995,2022-12-29 23:59:53+00:00,2,Antonella che si inserisce anche in questa dinamica🤡🤡🤡🤡🤡 INCORVASSI  GFVIP,#INCORVASSI#GFVIP,3,0.0,
1608613801410297857,Harley20096743,2022-12-29 23:59:51+00:00,0, Ma guarda l'uomo che se le passa tutte è un figo...se una donna flirta con più uomini è una mignxtta... più sessista di così il messaggio non poteva passare...IL VOMITO.  gfvip  incorvassi,#gfvip#incorvassi,3,0.0,
1608613799887794176,GENSHITOPIA,2022-12-29 23:59:51+00:00,8,Dany e AntoQuesti bastardoni di cui avevamo bisogno😏🔥  donnalisi  gfvip ,#donnalisi#gfvip,2,-0.34,
1608613788353449984,stitch_ct95,2022-12-29 23:59:48+00:00,38,"Nicole a Nikita ""è il tuo turno?""lei ""no ma voglio lavare perchè quelli che dovrebbero stan litigando non voglio trovino sto bordello"" Queta è Niki che ogni scusa è buona per insultarla alle spalle 🫶 gfvip  nikiters ",#gfvip#nikiters,3,0.0,Nikita
1608613785941733376,Francy11412804,2022-12-29 23:59:47+00:00,8,"""Smerdare gli altri significa sparlare con gli altri come hai fatto tu con Nikita?"" Antonino che difende Nikita e smerda Onestini, non ci credo✈✈  nikiters  gintonic  gfvip",#nikiters#gintonic#gfvip,3,0.0,Nikita;Antonino
1608613783429337089,Molly_1194,2022-12-29 23:59:47+00:00,3,"""io la fama non la prendo attaccando gli altri""NON L'HA DETTO DAVVERO VOLDEMORT incorvassi  gfvip",#incorvassi#gfvip,3,0.0,
1608613779604115456,Klaire42155244,2022-12-29 23:59:46+00:00,0,Luca con nikita ha sbagliato e ok ma antonino con oriana scopa usa e getta nn puo proprio pensare di fare la morale agli altri.... incorvassiE cmq fatevi due conti su antonino e Daniele con chi so stati tutto il giorno 🐍  gfvip,#incorvassiE#gfvip,5,0.5574,Antonino;Daniele
1608613777720905728,gicarestik2,2022-12-29 23:59:45+00:00,40,Antonino “ Tirare fuori le palle significa smerdare le persone come hai fatto tu con Nikita “ 🔥🔥🔥🔥 HA DEMOLITO IL RATTO   gfvip  nikiters  gintonic ,#gfvip#nikiters#gintonic,1,-0.667,Antonino;Nikita
1608613776500355073,Pasqual91214548,2022-12-29 23:59:45+00:00,73,Nicole e Nikita zona bagnoNicole:t ha dato 1 pezzaNikita:si hai visto infatti gli ho bloccato il braccio Cioè Sara con la scusa del gioco ha dato 1schiffo in faccia a Nikita🤦‍♀️e Sara che stava dicendo a O che le aveva fatto male al braccio questi n stanno bene gfvip  nikiters,#gfvip#nikiters,5,0.5859,Nikita
1608613774575140865,candem_is_real_,2022-12-29 23:59:45+00:00,44," Gfvip  Gintonic  Incorvassi  Nikiters Antonino ""Pensi che tirare fuori le palle sia smerdare le persone come hai fatto tu con Nikita?""E disonesto cambia discorso😭😭 ",#Gfvip#Gintonic#Incorvassi#Nikiters,1,-0.7351,Nikita
1608613771249078273,ViviMDE,2022-12-29 23:59:44+00:00,0,Antonino manda a cagare Disonestini ti prego.  gfvip  nikiters  iostoconnikita,#gfvip#nikiters#iostoconnikita,3,0.0,Antonino
