Id,Screen_name,Created_at,Retweet,Text,Hashtags,Sentiment,Compound,Ents
1607164264380526592,Alessia46713404,2022-12-25 23:59:54+00:00,10,Orgasmo tutto per noi  gintonic 🔥🔥🔥  gfvip  incorvassi  ,#gintonic#gfvip#incorvassi,1,-0.7351,
1607164261075148800,EllyPrincy,2022-12-25 23:59:54+00:00,5,Noi mentre aspettiamo che ce li inquadrino  gfvip  incorvassi ,#gfvip#incorvassi,3,0.0,
1607164259267674115,Carolin42705235,2022-12-25 23:59:53+00:00,22, gfvip  nikiters  ciupilan  Denzeers  delizon Tutti a parlare di lei di nascosto 👀Nikita:non ha senso parlate tutti se c’entro io dai cosa volete sapere 🗣La fata turchina con una mossa da scacco matto e quanto vi brucia REGINA SI NASCE🔥Ps:la faccia di Oriana dice tutto ,#gfvip#nikiters#ciupilan#Denzeers#delizon,4,0.34,Nikita;Oriana
1607164250199363584,KMacelloni,2022-12-25 23:59:51+00:00,3,"Nikita racconta e il  gfvip taglia. Però Onestini lo abbiamo sentito mille volte parlare di Nikita senza tagli, l'ultima stamattina, prima in cortiletto e poi in piscina  nikiters",#gfvip#nikiters,3,0.0,Nikita
1607164237335433218,ValentinaCozz12,2022-12-25 23:59:48+00:00,0,gli altri litigano e Edo e Mic amoreggiano E PER PIACERE  gfvip  incorvassi ,#gfvip#incorvassi,3,0.0,
1607164206696042496,youareporacci,2022-12-25 23:59:41+00:00,5,Il Natale più bello 🎄❤️Le mie schifezzine 🫶🏼❤️ donnalisi  gfvip  drojette  fiorde ,#donnalisi#gfvip#drojette#fiorde,3,0.0,
1607164206406680577,ari_adion,2022-12-25 23:59:41+00:00,1,Importante è che Nino finalmente ha inquadrato Giaele..e non si fa influenzare da nessuno..ma segue il proprio istinto L'unica cosa che lui vuole è il chieto vivere..e non essere più messo dentro a delle dinamiche simili gintonic  ginevra  Antonino  Gfvip,#gintonic#ginevra#Antonino#Gfvip,4,0.34,Giaele;Antonino
1607164197833674754,ComeunBUDINO,2022-12-25 23:59:39+00:00,2,sento la tensione sessuale tra oriana e daniele fino a qua e non mi lamento per niente  gfvip  incorvassi  orianistas,#gfvip#incorvassi#orianistas,3,0.0,
1607164196474720258,youareporacci,2022-12-25 23:59:38+00:00,16,"Edoardo che voleva i calzini che gli hanno regalato i suoceri e Antonella subito si è alzata per prenderglieli.💛Comunque, Albertino con la coroncina è stupendo. 🥺✨ donnalisi  gfvip  ThePisis ",#donnalisi#gfvip#ThePisis,4,0.3182,Antonella
1607164170159460352,Lory010962,2022-12-25 23:59:32+00:00,10,"Finalmente lo hai detto figlio mio 👏👏""Tu la devi smettere di trattarmi come il tuo fidanzato,basta..molla Giaele..finiscila!"" gintonic  ginevra  Antonino  gfvip ",#gintonic#ginevra#Antonino#gfvip,3,0.0,Giaele;Antonino
1607164156846944257,Carolin42705235,2022-12-25 23:59:29+00:00,26,"Nikita: “Questo Natale che sinceramente guarda, altro che miracolo di Natale”Wilma: “Ma che è successo a Natale, non so niente”Nikita: “È successo un bordello con luca, è successo un bordello con Sarah”IL GF COME SEMPRE CENSURA gfvip  nikiters ",#gfvip#nikiters,3,0.0,Wilma
1607164140363157505,lightsdownlowww,2022-12-25 23:59:25+00:00,0,"Sto vedendo video di onestini che mi fanno seriamente pensare che forse una palpata di culo in confronto sarebbe stata meglio di mettere le mani al collo, tirare i capelli ecc. Questo ragazzo ha problemi  iostoconnikita  gfvip  nikiters",#iostoconnikita#gfvip#nikiters,4,0.34,
1607164135938330624,Federica93Russo,2022-12-25 23:59:24+00:00,61,"‘se qualsiasi frase io abbia detto su Sarah non ti fosse piaciuta,non dico subito perché era notte ma il giorno dopo prendevi Sarah e ne parlavamo in 3,non ha senso tirarlo fuori dopo un mese e mezzo”LA LUCIDITÀ DELLa FATA NONOSTANTE LE CENSURE gfvip  nikiters  fuorionestini ",#gfvip#nikiters#fuorionestini,4,0.34,Sarah
1607164129453957120,Chensiia,2022-12-25 23:59:22+00:00,10,"""te l'avranno detto che tuo padre assomiglia a Giletti""""ma allora sei deficiente continui""VI PREGO STO MORENDO LUI NON LO VUOLE PROPRIO SENTIRE  incorvassi  gfvip",#incorvassi#gfvip,3,0.0,
1607164124475039745,daymelloreal7,2022-12-25 23:59:21+00:00,2,Tavassi ha distrutto Edoardo 😭😭😭😭😭😭No perché forse voi non lo avete mai seguito come persona ma vi paiceva solo in modalità cagnolino. Sveglia bimbe Edoardo è questo. Quando è in confidenza fa battute perché pensa che ci sia la confidenza per farle gfvip  donnalisi,#gfvip#donnalisi,1,-0.9451,
1607164112475152385,dannydany8,2022-12-25 23:59:18+00:00,14,"Nino:""Sono il primo che fa un gelato a Ginevra..e lo do in mano a Wilma..per darla a Ginevra"" Gintonic  ginevra  Antonino  gfvip  ",#Gintonic#ginevra#Antonino#gfvip,3,0.0,Wilma;Antonino
1607164081856778240,youareporacci,2022-12-25 23:59:11+00:00,4,I suoi diritti perché merita anche lui i complimenti 👏🏻  gfvip  drojette  donnalisi ,#gfvip#drojette#donnalisi,3,0.0,
1607164004002054149,viewthismona,2022-12-25 23:58:52+00:00,22,"Oriana: “Ah no, pensavo Donnamaria il sottone”Tavassi: “Sottone coglione”Oriana: “Il sottone alias coglione”STO CREPANDO 😭 gfvip  orianistas  incorvassi ",#gfvip#orianistas#incorvassi,2,-0.4767,
1607163991398449152,vivodipesto,2022-12-25 23:58:49+00:00,14,"Nino:""Sono il primo che fa un gelato a Ginevra..e lo do in mano a Wilma..per darla a Ginevra"" Gintonic  ginevra  Antonino  gfvip  ",#Gintonic#ginevra#Antonino#gfvip,3,0.0,Wilma;Antonino
1607163989389377536,Carolin42705235,2022-12-25 23:58:49+00:00,61,"‘se qualsiasi frase io abbia detto su Sarah non ti fosse piaciuta,non dico subito perché era notte ma il giorno dopo prendevi Sarah e ne parlavamo in 3,non ha senso tirarlo fuori dopo un mese e mezzo”LA LUCIDITÀ DELLa FATA NONOSTANTE LE CENSURE gfvip  nikiters  fuorionestini ",#gfvip#nikiters#fuorionestini,4,0.34,Sarah
1607163987006742528,papasideromich2,2022-12-25 23:58:48+00:00,61,"‘se qualsiasi frase io abbia detto su Sarah non ti fosse piaciuta,non dico subito perché era notte ma il giorno dopo prendevi Sarah e ne parlavamo in 3,non ha senso tirarlo fuori dopo un mese e mezzo”LA LUCIDITÀ DELLa FATA NONOSTANTE LE CENSURE gfvip  nikiters  fuorionestini ",#gfvip#nikiters#fuorionestini,4,0.34,Sarah
1607163972926554112,GossipG61351872,2022-12-25 23:58:45+00:00,1,No ma io sono sconvolta. Ma Daniele si è mezzo dichiarato ad Oriana? Ma stasera che cazzo hanno bevuto?  gfvip  orianitas  Oriana,#gfvip#orianitas#Oriana,2,-0.3736,Daniele
1607163960264134656,youareporacci,2022-12-25 23:58:42+00:00,36,"compilation risata iconica di donnamaria, non potevo non farlo gfvip  donnalisi ",#gfvip#donnalisi,3,0.0,
1607163924327305218,AnnaMar32424448,2022-12-25 23:58:33+00:00,41, GFvip  vuole fare la stessa cosa? Perché noi siamo pronti a cambiare canale dopo i primi 15 minuti di trasmissione domani 26 Dicembre 2022.  nikiters  incorvassi  Denzzzers  DONNALISI  oriana  onestini ecc. ecc. RITWITTATE!!! ,#GFvip#nikiters#incorvassi#Denzzzers#DONNALISI#oriana#onestini,3,0.0,
1607163892924293121,BerAliona,2022-12-25 23:58:26+00:00,12,"Posso dire, non vedo l'ora che domani Nikita sarà votata da mezza casa... Porco D10 con percentuale bulgare dobbiamo salvare la nostra fattona 💜 nikiters  gfvip ",#nikiters#gfvip,4,0.296,Nikita
1607163889002713093,sweetseesaw1,2022-12-25 23:58:25+00:00,2,sento la tensione sessuale tra oriana e daniele fino a qua e non mi lamento per niente  gfvip  incorvassi  orianistas,#gfvip#incorvassi#orianistas,3,0.0,
1607163867246854145,Aurix957,2022-12-25 23:58:20+00:00,2,Tavassi ha distrutto Edoardo 😭😭😭😭😭😭No perché forse voi non lo avete mai seguito come persona ma vi paiceva solo in modalità cagnolino. Sveglia bimbe Edoardo è questo. Quando è in confidenza fa battute perché pensa che ci sia la confidenza per farle gfvip  donnalisi,#gfvip#donnalisi,1,-0.9451,
1607163856228319232,alessia08435159,2022-12-25 23:58:17+00:00,10,IL DARLING CHE DA IL DUE DI PICCHE IN UNA VOLTA SOLA SIA AD ORIANA CHE A MURGIA CHE NEL MENTRE SI PRODIGANO PER LE SUE ATTENZIONI IO STO MALE DARLINGGGGG gfvip  gioiellers  Denzzzers  incorvassi  nikiters   gintonic ,#gfvip#gioiellers#Denzzzers#incorvassi#nikiters#gintonic,5,0.6739,Oriana
1607163848993161217,you_satisfly,2022-12-25 23:58:15+00:00,0," gfvip  antonino secondo me  nicole piace” 🤦🏽‍♀️🙄Antonino …,  gintonic   gintonic .",#gfvip#antonino#nicole#gintonic#gintonic,3,0.0,Antonino
1607163847131160578,sonoS4ra,2022-12-25 23:58:15+00:00,90,non serve tanto per sbugiardare una persona quindi io ho un sogno questo video domani in diretta... buon natale😉 gfvip  nikiters ,#gfvip#nikiters,3,0.0,
1607163835512758275,pierelmejorsiem,2022-12-25 23:58:12+00:00,7,SALATINO SI È OFFESO PERCHÉ DONNAMARIA HA DETTO CHE IL PADRE SOMIGLIA A MASSIMO GILETTI.UN PÒ SI SOMIGLIANO😂😂  gfvip  incorvassi ,#gfvip#incorvassi,5,0.8374,
1607163823399501824,Maleficamentes,2022-12-25 23:58:09+00:00,103,l’angolo del cortiletto (+ oriana e antonino perché si) ❤️‍🩹 gfvip  incorvassi ,#gfvip#incorvassi,3,0.0,
1607163797591957505,aurorakkkk,2022-12-25 23:58:03+00:00,10,Orgasmo tutto per noi  gintonic 🔥🔥🔥  gfvip  incorvassi  ,#gintonic#gfvip#incorvassi,1,-0.7351,
1607163792080752641,Elena18109370,2022-12-25 23:58:02+00:00,116,NON AVREMO PIETÀ PER NESSUNO PER COME STANNO TRATTANDO NIKITA. gfvip  nikiters  iostoconnikita ,#gfvip#nikiters#iostoconnikita,3,0.0,
1607163760879497216,AmeliaP92447668,2022-12-25 23:57:54+00:00,1,📌Segnatevi questo tweet: Edoardo Donnamaria diventerà il cagnolino di Tavasso.   donnalisi  gfvip,#donnalisi#gfvip,3,0.0,Edoardo Donnamaria
1607163753753190400,colcazzoneeee,2022-12-25 23:57:53+00:00,10,Orgasmo tutto per noi  gintonic 🔥🔥🔥  gfvip  incorvassi  ,#gintonic#gfvip#incorvassi,1,-0.7351,
1607163740293677056,BerAliona,2022-12-25 23:57:50+00:00,61,"‘se qualsiasi frase io abbia detto su Sarah non ti fosse piaciuta,non dico subito perché era notte ma il giorno dopo prendevi Sarah e ne parlavamo in 3,non ha senso tirarlo fuori dopo un mese e mezzo”LA LUCIDITÀ DELLa FATA NONOSTANTE LE CENSURE gfvip  nikiters  fuorionestini ",#gfvip#nikiters#fuorionestini,4,0.34,Sarah
1607163732555169797,Mariani39886135,2022-12-25 23:57:48+00:00,73,"Nikita ""poteva farlo il giorno dopo,invece ha aspettato adesso prima della puntata"" poi il  gfvip ricensura. Non fa sentire la versione di Nikita,ma far credere sia giusta l'altra e lei contesta solo i tempi, ma perchè  nikiters ",#gfvip#nikiters,4,0.34,Nikita
1607163714658095106,ElisaNikiters,2022-12-25 23:57:43+00:00,7,SALATINO SI È OFFESO PERCHÉ DONNAMARIA HA DETTO CHE IL PADRE SOMIGLIA A MASSIMO GILETTI.UN PÒ SI SOMIGLIANO😂😂  gfvip  incorvassi ,#gfvip#incorvassi,5,0.8374,
1607163710581411840,youareporacci,2022-12-25 23:57:42+00:00,7,Io bimba di Vincendo Donnamaria. L’ho detto.  donnalisi  gfvip ,#donnalisi#gfvip,3,0.0,
1607163687361470464,sureality1,2022-12-25 23:57:37+00:00,0,"Edoardo che cerca troppo il consenso di Tavassi questo fa male, non solo ad Antonella ma anche a noi. Edo con Antonella ha fatto un glow up con Tavassi stiamo assistendo ad un  glow down. Tifo per la coppia e occorre uno scossone per Edo  gfvip  donnalisi",#gfvip#donnalisi,4,0.34,Antonella
1607163673231122433,_saymyname_7,2022-12-25 23:57:34+00:00,18,"Milena: “L'attore che vi ha fatto più spazientire?”Tavassi: “Daniele”Daniele: “Vaffanculo”Edo D: “Onestini, però in proporzione Daniele”Daniele: “Non me ne frega un cazzo”MI SENTO MALE 💀 gfvip  incorvassi  denzzzers ",#gfvip#incorvassi#denzzzers,5,0.6523,
1607163659096297472,digimaw,2022-12-25 23:57:30+00:00,4,"Devo dire che qui ho goduto, grande Nikita. gfvip  nikiters ",#gfvip#nikiters,2,-0.4588,Nikita
1607163656252293120,sballatoo,2022-12-25 23:57:29+00:00,12,"Posso dire, non vedo l'ora che domani Nikita sarà votata da mezza casa... Porco D10 con percentuale bulgare dobbiamo salvare la nostra fattona 💜 nikiters  gfvip ",#nikiters#gfvip,4,0.296,Nikita
1607163643635933186,Giovymaione1,2022-12-25 23:57:26+00:00,8,“Sentirsi al sicuro” ❤️‍🩹  gfvip  incorvassi ,#gfvip#incorvassi,3,0.0,
1607163613256491009,papasideromich2,2022-12-25 23:57:19+00:00,73,"Nikita ""poteva farlo il giorno dopo,invece ha aspettato adesso prima della puntata"" poi il  gfvip ricensura. Non fa sentire la versione di Nikita,ma far credere sia giusta l'altra e lei contesta solo i tempi, ma perchè  nikiters ",#gfvip#nikiters,4,0.34,Nikita
1607163612220506112,Giovymaione1,2022-12-25 23:57:19+00:00,6,“È un mondo fatto per due” ❤️  incorvassi  gfvip ,#incorvassi#gfvip,3,0.0,
1607163611755040769,TaLeMi2,2022-12-25 23:57:19+00:00,1,No ma io sono sconvolta. Ma Daniele si è mezzo dichiarato ad Oriana? Ma stasera che cazzo hanno bevuto?  gfvip  orianitas  Oriana,#gfvip#orianitas#Oriana,2,-0.3736,Daniele
1607163609834045441,Pepi08047533,2022-12-25 23:57:18+00:00,0,Mamma mia Antonino come sei falso! Hai appena abbracciato Giaele e ricominci con questa propaganda x il televoto!  Gfvip  gioiellers   incorvassi,#Gfvip#gioiellers#incorvassi,1,-0.5837,Antonino;Giaele
1607163593945976837,BAliceB90,2022-12-25 23:57:15+00:00,10,"""te l'avranno detto che tuo padre assomiglia a Giletti""""ma allora sei deficiente continui""VI PREGO STO MORENDO LUI NON LO VUOLE PROPRIO SENTIRE  incorvassi  gfvip",#incorvassi#gfvip,3,0.0,
1607163585762922501,BerAliona,2022-12-25 23:57:13+00:00,26,"Nikita: “Questo Natale che sinceramente guarda, altro che miracolo di Natale”Wilma: “Ma che è successo a Natale, non so niente”Nikita: “È successo un bordello con luca, è successo un bordello con Sarah”IL GF COME SEMPRE CENSURA gfvip  nikiters ",#gfvip#nikiters,3,0.0,Wilma
1607163553542176768,_comedincanto,2022-12-25 23:57:05+00:00,0,"Il tentativo di difesa di Wilma è così imbarazzante 💆🏻‍♀️ se io sto con X e ci parlo male di Z, finché sto con X è giusto stia zitto, ma se lo lascio è giusto mi sputtana 🤔 ok! 😅  gfvip  nikiters ",#gfvip#nikiters,4,0.4199,Wilma
1607163541085384704,alwaysinmyminde,2022-12-25 23:57:02+00:00,52,“L'attore che vi ha fatto più spazientire?”Tavassi: “Daniele”Daniele: “Vaffanculo”MI SENTO MALE 💀 gfvip  incorvassi  denzzzers ,#gfvip#incorvassi#denzzzers,4,0.34,
1607163537750913024,Eeeenggggiiii,2022-12-25 23:57:01+00:00,80,"chi tiene ad oriana la salvasse da qualunquestini, invece di difendere lui. A quello frega un tubo di lei, di sarah e di tutti Daniele aveva ragione e Nikita ora sa anche il gioco sporco alle spalle che fa finalmente gfvip  nikiters  denzzzers ",#gfvip#nikiters#denzzzers,3,0.0,Sarah;Daniele;Nikita
1607163522244304896,and_denmyheart,2022-12-25 23:56:58+00:00,224,"Nikita: “Non ha un senso se parlate tutti se c'entro io, vai cosa volete sapere?”MIO DIO QUANTO CAZZO LA AMO 🔥 gfvip  nikiters ",#gfvip#nikiters,3,0.0,
1607163516422873088,and_denmyheart,2022-12-25 23:56:56+00:00,4,"Devo dire che qui ho goduto, grande Nikita. gfvip  nikiters ",#gfvip#nikiters,2,-0.4588,Nikita
1607163492598939649,ettebeon,2022-12-25 23:56:50+00:00,11,Edoardo cerca l'approccio col principe Alberto ma Maleficent marca il territorio  gfvip  edoberto  incorvassi ,#gfvip#edoberto#incorvassi,3,0.0,
1607163483992346630,AuroraMorgavi,2022-12-25 23:56:48+00:00,10,Orgasmo tutto per noi  gintonic 🔥🔥🔥  gfvip  incorvassi  ,#gintonic#gfvip#incorvassi,1,-0.7351,
1607163469006278656,youareporacci,2022-12-25 23:56:45+00:00,5,"A Nella del film non frega nulla, lei vuole solo stare abbracciata a suo marito😌❤️  donnalisi  gfvip ",#donnalisi#gfvip,4,0.3818,
1607163468184158208,dylanekelly,2022-12-25 23:56:45+00:00,10,IL DARLING CHE DA IL DUE DI PICCHE IN UNA VOLTA SOLA SIA AD ORIANA CHE A MURGIA CHE NEL MENTRE SI PRODIGANO PER LE SUE ATTENZIONI IO STO MALE DARLINGGGGG gfvip  gioiellers  Denzzzers  incorvassi  nikiters   gintonic ,#gfvip#gioiellers#Denzzzers#incorvassi#nikiters#gintonic,5,0.6739,Oriana
1607163448202522624,youareporacci,2022-12-25 23:56:40+00:00,10,FIOCCO ANCHE NEL LETTO IO DAVVERO ⚰️  GFvip   donnalisi ,#GFvip#donnalisi,3,0.0,
1607163442498240514,Claudia70882997,2022-12-25 23:56:39+00:00,5,Antonella ha tutte le ragioni del mondo Cosa darei per vederla preferita alla faccia di tutto e tutti💔💔💔 donnalisi  gfvip,#donnalisi#gfvip,5,0.7717,Antonella
1607163399468904448,AngelaOrtu2,2022-12-25 23:56:28+00:00,6,Bello dany!!!!!!🫶🫶🫶🫶!!! Nikita vorrei avere il tuo controllo!!! GFvip  fuorionestini  nikiters  iostoconnikita  Denzzzers  delizon   ,#GFvip#fuorionestini#nikiters#iostoconnikita#Denzzzers#delizon,3,0.0,
1607163399464488966,Giusy12053168,2022-12-25 23:56:28+00:00,10,IL DARLING CHE DA IL DUE DI PICCHE IN UNA VOLTA SOLA SIA AD ORIANA CHE A MURGIA CHE NEL MENTRE SI PRODIGANO PER LE SUE ATTENZIONI IO STO MALE DARLINGGGGG gfvip  gioiellers  Denzzzers  incorvassi  nikiters   gintonic ,#gfvip#gioiellers#Denzzzers#incorvassi#nikiters#gintonic,5,0.6739,Oriana
1607163398407749632,Lemon____G,2022-12-25 23:56:28+00:00,1," gfvip  incorvassi  fuoriantonellaPurtroppo non imparano mai.Anche se mi fa molto ridere che ""vadano"" a lagnarsi dal papy 🤣 ",#gfvip#incorvassi#fuoriantonellaPurtroppo,4,0.4939,
1607163373216563200,colcazzoneeee,2022-12-25 23:56:22+00:00,5, GFvip  incorvassiLoro passano da scannarsi ad abbracciarsi in 2 minuti 😭 ,#GFvip#incorvassiLoro,2,-0.4767,
1607163371673063426,MatiraEvie,2022-12-25 23:56:22+00:00,7,"Wilma: ""mi hanno detto che c'è una tresca..in atto""Antonino: ""io non c'entro..mi sono levato da tutto""Lui è una certezza ❤️ gintonic  ginevra  antonino  GFvip   ",#gintonic#ginevra#antonino#GFvip,3,0.0,Wilma;Antonino
1607163371173937152,Moonseraio,2022-12-25 23:56:21+00:00,61,"‘se qualsiasi frase io abbia detto su Sarah non ti fosse piaciuta,non dico subito perché era notte ma il giorno dopo prendevi Sarah e ne parlavamo in 3,non ha senso tirarlo fuori dopo un mese e mezzo”LA LUCIDITÀ DELLa FATA NONOSTANTE LE CENSURE gfvip  nikiters  fuorionestini ",#gfvip#nikiters#fuorionestini,4,0.34,Sarah
1607163344720646146,Paola7319,2022-12-25 23:56:15+00:00,6,“È un mondo fatto per due” ❤️  incorvassi  gfvip ,#incorvassi#gfvip,3,0.0,
1607163328996192256,dumy36,2022-12-25 23:56:11+00:00,0,"Posso dire che Edoardo Donnamaria si sta rovinando il percorso del GF a causa del Tavassi e Puffetta bionda 🤣🤣, comunque da quando sono entrati questi due lui ha veramente un carattere esagerato per non dire pessimo 😁  gfvip  donnalisi  iostoconantonella",#gfvip#donnalisi#iostoconantonella,5,0.7003,Edoardo Donnamaria
