Id,Screen_name,Created_at,Retweet,Text,Hashtags,Sentiment,Compound,Ents
1601366073919803393,Elena110303,2022-12-09 23:59:58+00:00,2, gfvip  donnalisi Attilio è interessato a Daniele solo perché  figlio di politico ma non so se siete pronti a questo discorso ,#gfvip#donnalisi,3,0.0,Attilio;Daniele
1601366061194293249,Raffael80284232,2022-12-09 23:59:55+00:00,22,"E: ""Ognuno dice quello che vuole, poi però io ti posso far notare che una ragazza ti sta prendendo in giro e tu le rispondi sbroccando dicendo che è una stupida io ti dico che fai una brutta figura.""EDOARDO DONNAMARIA HA SENTENZIATO 🔥 donnalisi  gfvip  fiorde  drojette",#donnalisi#gfvip#fiorde#drojette,3,0.186,
1601366052914372608,pallanteceleste,2022-12-09 23:59:53+00:00,2,MA ANTONELLA CHE ESCE DALLA STANZA PER ENTRARE NEL CORTILETTO SENZA FARSI SGAMARE CHE HA ORIGLIATO TUTTO E LA PRIMA FRASE CHE DICE È “ALLORA TU NON DAI DEL RINCOGLIONITO AL MIO FIDANZATO” ANTONELLAAAAAAA ⚰️⚰️⚰️😂  Donnalisi  Gfvip ,#Donnalisi#Gfvip,5,0.7213,Antonella
1601366038959992833,flowergoa78,2022-12-09 23:59:50+00:00,22,"E: ""Ognuno dice quello che vuole, poi però io ti posso far notare che una ragazza ti sta prendendo in giro e tu le rispondi sbroccando dicendo che è una stupida io ti dico che fai una brutta figura.""EDOARDO DONNAMARIA HA SENTENZIATO 🔥 donnalisi  gfvip  fiorde  drojette",#donnalisi#gfvip#fiorde#drojette,3,0.186,
1601366034488836097,Mariann87268852,2022-12-09 23:59:49+00:00,23,"Sei stupida, sei falsa fino al midollo, perfino la tua risata è finta, pensa cosa sei fuori di qui, non sopporto la tua voce, faresti perdere la pazienza pure a un santo, non ci arrivi, parlare con te è come parlare al muro. Anto sbaglia i modi?  donnalisi  GFvip  drojette",#donnalisi#GFvip#drojette,3,0.0,
1601366025697886208,CristinaCosen20,2022-12-09 23:59:47+00:00,22,"E: ""Ognuno dice quello che vuole, poi però io ti posso far notare che una ragazza ti sta prendendo in giro e tu le rispondi sbroccando dicendo che è una stupida io ti dico che fai una brutta figura.""EDOARDO DONNAMARIA HA SENTENZIATO 🔥 donnalisi  gfvip  fiorde  drojette",#donnalisi#gfvip#fiorde#drojette,3,0.186,
1601366020379254785,Gina35415084,2022-12-09 23:59:45+00:00,18,D: se mi chiedevate l'anta io ve la cedevo.E: micol gli hai chiesto l'anta?M: siE: te l'ha liberata?M:no D: eh ma sono andato in giro a cercare spazio per leiAHHAHAHAHAHHAHAHAHAHH  donnalisi  gfvip,#donnalisi#gfvip,5,0.7372,
1601366018743734272,AlviseVerdi,2022-12-09 23:59:45+00:00,1,il balletto dell'ammore gfvip nikita onestini ,#gfvip#nikita#onestini#,3,0.0,
1601366018726645760,MariannaTorto11,2022-12-09 23:59:45+00:00,3,Nikita vede che i kiwi si stanno rovinando e allora incomincia a tagliarli x tutti così li trovano già aperti e nn si buttano.One se li sta mangiando tuttiTava si avvicina a Nikita e vede il tatuaggio sul collo e dice che è una bokem ballOne:no è pechino gfvip  nikiters,#gfvip#nikiters,3,0.0,Nikita
1601366013861187584,Lovingy86127828,2022-12-09 23:59:44+00:00,12,"D “SEI TU CHE VUOI QUESTO MONDO,  I FOLLOWERS,NON IO” A” SI INFATTI LO HAI FATTO DUE VOLTE IL GF ,MA PER PIACERE” LA MIA BIMBA PARLANDO LA LINGUA DELLA VERITÀ  donnalisi  GFVIP ",#donnalisi#GFVIP,2,-0.4466,
