Id,Screen_name,Created_at,Retweet,Text,Hashtags,Sentiment,Compound,Ents
1600641280027119619,BlissHoll,2022-12-07 23:59:54+00:00,25,"Charlie ha chiesto ad Antonella di descriversi da sola e ha scelto ""unica"" come aggettivo, lo stesso aggettivo che ha scelto Edoardo per lei🤍 Donnalisi  GFVIP  Drojette ",#Donnalisi#GFVIP#Drojette,5,0.7351,Charlie;Antonella
1600641265019805698,trupponoemi02,2022-12-07 23:59:50+00:00,33,Alberto: Antonino mi ha dato dell egoista e tra un po’ si metteva pure le mie mutande ALBERTO CAZZOOOOOOSE DOVETE FARE UNA DISINFESTAZIONE DI TOPI IN CASA CHIAMATE LUI🤣🤣🤣🤣🔥🔥🔥🔥🍾🍾🍾 gfvip  thepisis  donnalisi ,#gfvip#thepisis#donnalisi,5,0.765,Antonino
1600641204252823554,Fangirlnside,2022-12-07 23:59:36+00:00,7,Siete così geniali vi amo 💀 Nuovo video preferito  gfvip  gioiellers  incorvassi  giacol  ,#gfvip#gioiellers#incorvassi#giacol,3,0.0,
1600641160351039489,gieffevippe,2022-12-07 23:59:25+00:00,19,EdoT e il lunghissimo striscione dell'aereo su MicolVI SFIDO A NON RIDERE 😂(parte 1) gfvip  incorvassi ,#gfvip#incorvassi,2,-0.2263,Micol
1600641155527766016,salutiebaci1,2022-12-07 23:59:24+00:00,0,A me i racconti di Wilma piaccionoHanno quel gusto di romanticismo vintageDove la gente non si piglia male dopo una settimana... Ce l'ho con alcuni di voi 🤣 gfvip  incorvassi,#gfvip#incorvassi,4,0.4939,Wilma
1600641140579000323,O_GFVIP,2022-12-07 23:59:21+00:00,33,Alberto: Antonino mi ha dato dell egoista e tra un po’ si metteva pure le mie mutande ALBERTO CAZZOOOOOOSE DOVETE FARE UNA DISINFESTAZIONE DI TOPI IN CASA CHIAMATE LUI🤣🤣🤣🤣🔥🔥🔥🔥🍾🍾🍾 gfvip  thepisis  donnalisi ,#gfvip#thepisis#donnalisi,5,0.765,Antonino
1600641128298172416,and_denmyheart,2022-12-07 23:59:18+00:00,0,"Nikita sta facendo gli stessi giochi che faceva con George, questo no però.💔💔💔 gfvip  nikiters",#gfvip#nikiters,5,0.8296,George
1600641067845648388,youareporacci,2022-12-07 23:59:03+00:00,8,"Antonino che tenta di provocare EdoD, ma lui col cazzo che risponde e si abbassa al suo livello ✈️✈️✈️Il forumista del mio cuore ❤️ GFvip  donnalisi",#GFvip#donnalisi,3,0.0,Antonino
1600641007741288452,DisagioManifest,2022-12-07 23:58:49+00:00,0," Antonellafiordelisi:- GENEROSA?  micolincorvaia è generosa solo con i maschi?Giusto per far comprendere ulteriormente,il basso livello di questa personcina morta di fama e senza alcuna velleità! Il disagio.  GFvip  nikiters  incorvassi  incorvetteCondividete la mia petizione",#Antonellafiordelisi:-#micolincorvaia#GFvip#nikiters#incorvassi#incorvetteCondividete,2,-0.4314,Antonella
1600641006084526080,mentaleillness,2022-12-07 23:58:48+00:00,0,ma questo gioco delle carte di chsrlie buttato molto in caciara ugf  incorvassi  gfvip,#incorvassi#gfvip,3,0.0,
1600640944826716163,vale90453943,2022-12-07 23:58:34+00:00,0,“limitata mentalmente”  incorvassi  gfvip ,#incorvassi#gfvip,3,0.0,
1600640930993917953,trupponoemi02,2022-12-07 23:58:31+00:00,8,"ANTONINO LO SOFFRE PROPRIO DONNAMARIA , il “RAGAZZO” HAHHAHAHAHAHH   GFVIP  donnalisi ",#GFVIP#donnalisi,3,0.0,Antonino
