Id,Screen_name,Created_at,Retweet,Text,Hashtags,Sentiment,Compound,Ents
1602453236346392576,YouDefinition,2022-12-12 23:59:58+00:00,0,Chiara rappresentazione di branco  donnalisi  gfvip,#donnalisi#gfvip,3,0.0,
1602453232550383616,MacaioneDesy,2022-12-12 23:59:57+00:00,5,"Talmente tanto scontato il biglietto di ritorno che nemmeno loro (autori e conduttore) riescono ad esserne stupiti.Doveva essere fuori dal 2 ottobre!CHE SCHIFO, POSSO DIRE? GFvip  incorvassi  danieledalmoro",#GFvip#incorvassi#danieledalmoro,1,-0.6155,
1602453228322439174,Natalia98576971,2022-12-12 23:59:56+00:00,110, gfvip  incorvassiEdoBau (il pariolino che appoggia il cazzo alle donne e critica Oriana per un pigiamino mignottesco) che accusa Attilio di tutto ciò che fa lui da 3 mesi.Compreso il denigrare Micol.A casa mia questi si chiamano: BUFFONI. ,#gfvip#incorvassiEdoBau,2,-0.296,Oriana;Attilio
1602453216725278722,beccos5,2022-12-12 23:59:53+00:00,0,"Giaele micol e taccassi palese si sono messi d accordo, ma non so cosa sia successo con sara   gfvip  incorvassi  gioiellers",#gfvip#incorvassi#gioiellers,3,0.0,
1602453215949250560,ESTANCA2,2022-12-12 23:59:53+00:00,6,Sinceramente George lo amo ma non lo sto capendo onestamente.È palese entrato in loop quando ha avuto da parte di tavassi delle scuse e in più un’apertura nei suoi confronti. C’è tipo con Sara non ci parla mai perché non ha nominato lei?  gfvip  incorvassi,#gfvip#incorvassi,5,0.5859,George
1602453215840288768,ovunquetusiaaa,2022-12-12 23:59:53+00:00,14,SONIA MA CI PRENDI PER IL CULO  incorvassi  gfvip ,#incorvassi#gfvip,3,0.0,
1602453210018594817,ailemaa21,2022-12-12 23:59:52+00:00,2,"Eravamo finalmente riusciti a sbattere fuori quel viscido di Charlie, mo ce lo dobbiamo sorbire fino a Pasqua. Io vi giuro porca troia  gfvip  incorvassi ",#gfvip#incorvassi,3,0.0,Charlie
1602453208143626240,Origranfratello,2022-12-12 23:59:51+00:00,7,"Oriana noi siamo con te! E grazie per aver portato in un reality spensieratezza , divertimento, simpatia e passione.. abbiamo bisogno di questo 💕 CONTINUA A SORRIDERE  gfvip   grandefratellovip  oriana  orianistas ",#gfvip#grandefratellovip#oriana#orianistas,5,0.68,Oriana
1602453203383353344,pienezzartistic,2022-12-12 23:59:50+00:00,8,"Comunque menomale che Antonella era vera.Prima abbraccia Attilio dopo averlo smerdato, adesso corre verso Ginevra.I donnacrisi: ""quanto è misericordiosa e buona😍""Non siete un clown ma ma Moira Orfei.   GFVip  incorvassi  nikiters",#GFVip#incorvassi#nikiters,4,0.4588,Antonella;Attilio
1602453198329061379,axell_leone,2022-12-12 23:59:49+00:00,3,IL PORCO LO SAPEVO CHE AVEVA IL BIGLIETTO È TUTTO PREPARATO. Ma lo manderemo fuori.  denzzzers  incorvassi  nikiters  gintonic  grandefratellovip  gfvip,#denzzzers#incorvassi#nikiters#gintonic#grandefratellovip#gfvip,3,0.0,
