Id,Screen_name,Created_at,Retweet,Text,Hashtags,Sentiment,Compound,Ents
1598829164689235968,ConcariJc,2022-12-02 23:59:12+00:00,19,Antonella e George che sono al cinema. 🍿🍿🍿 GFVIP  donnalisi ,#GFVIP#donnalisi,3,0.0,Antonella;George
1598829164647579648,Denu_lu1,2022-12-02 23:59:12+00:00,7,"George: oggi non mi hai cercatoOnestini: Non e veeero, abbiamo fatto la sauna e più tempo insiemeGeorge: sto scherzando 😅Il fratellino che vuole a che la sua attenzione, hahaha. Adoro ❤️ gfvip  nikiters",#gfvip#nikiters,5,0.7269,George
1598829099295776769,gameoverrevoema,2022-12-02 23:58:56+00:00,2," gfvip ma veramente vi fidate di Tavassi? fece la stessa cosa con Mercedes ""ci conosceremo fuori"" poi fuori una pedata nel culo xké era tutto architettato dagli autori, idem gf,... chi è Lucia? chiedetevelo 😉😎🤔😏 nikiters ",#gfvip#nikiters,4,0.5204,
1598829097823522816,coseacaso___,2022-12-02 23:58:56+00:00,0,Loro stasera ci stanno nutrendo 🔥  gfvip  GrandeFratelloVip  incorvassi ,#gfvip#GrandeFratelloVip#incorvassi,2,-0.34,
1598829069197459458,FrancyLap,2022-12-02 23:58:49+00:00,19,"Starei ad ascoltare i loro discorsi per ore ed ore, quanto son belli...🤍 gfvip  nikiters  ciupita  incorvassi ",#gfvip#nikiters#ciupita#incorvassi,3,0.0,
1598829067347820547,annakiara119,2022-12-02 23:58:49+00:00,4,Nikita rimasta sola in piscina canta ha una voce stupendaPoi ritorna in casa tavassi: tutto bene NikitaNikita super sorridente: si sro benissimoEdo: quando parla sembra dell'est Poi offre tisane e in cucina parla 1po con Luca s e da un bacio a Micol gfvip  nikiters,#gfvip#nikiters,5,0.743,Nikita;Micol
1598829043964850176,VALE70942077,2022-12-02 23:58:43+00:00,4,Nikita rimasta sola in piscina canta ha una voce stupendaPoi ritorna in casa tavassi: tutto bene NikitaNikita super sorridente: si sro benissimoEdo: quando parla sembra dell'est Poi offre tisane e in cucina parla 1po con Luca s e da un bacio a Micol gfvip  nikiters,#gfvip#nikiters,5,0.743,Nikita;Micol
1598829038784561152,mentaleillness,2022-12-02 23:58:42+00:00,35,La coppia perfetta non esis… gfvip  incorvassi  gintonic ,#gfvip#incorvassi#gintonic,3,0.0,
1598829030974885888,FrancyLap,2022-12-02 23:58:40+00:00,3,Gli abbracci non mentono .. Loro 😍  incorvassi  ciavarrini  gfvip  gfvip7  giacol  nikiters  gintonic  GFVIPParty  gioiellers ,#incorvassi#ciavarrini#gfvip#gfvip7#giacol#nikiters#gintonic#GFVIPParty#gioiellers,4,0.4588,
1598829022305484800,nontelhochiesto,2022-12-02 23:58:38+00:00,2,G: “Io ti ho beccato e ti ho visto che stavi ridendo”LA MILIARDARIA MI REGALA LE PIÙ GRANDI GIOIESPUTTANA QUEL PORCONEE 🍿🍿 gfvip  incorvassi,#gfvip#incorvassi,3,0.0,
