Id,Screen_name,Created_at,Retweet,Text,Hashtags,Sentiment,Compound,Ents
1600278903284674560,Stefy_T90,2022-12-06 23:59:56+00:00,9,Lei pensa sempre a noi  donnalisi  gfvip ,#donnalisi#gfvip,3,0.0,
1600278897127366657,ValeVanille_88,2022-12-06 23:59:55+00:00,1,GIAELE CHE PENSA ALLA PROSSIMA ASFALTATA DA DARE A TONTONELLA…. giacol  GFvip  incorvassi ,#giacol#GFvip#incorvassi,3,0.0,
1600278871957729280,mesorottaercazz,2022-12-06 23:59:49+00:00,30,Rispondete a questo tweet con i baci più belli dei nostri Patati  😍😍❤️  donnalisi  GFvip ,#donnalisi#GFvip,5,0.7184,
1600278864931872770,SilviaFranco965,2022-12-06 23:59:47+00:00,17,"G: “Noi abbiamo un amore libero, tu nemmeno l’amore”A: “Questo lo pensi tu e quei frustrati come te che accettano un amore libero pur di avere un uomo, perché una storia come quella mia e di Edo non l’avrete mai” Vai Nellina del mio cuore 💥❤️ donnalisi  gfvip ",#donnalisi#gfvip,1,-0.5719,
1600278851565027329,onestini11_,2022-12-06 23:59:44+00:00,8,Sempre vicini😍  gfvip  nikita  lukita ,#gfvip#nikita#lukita,4,0.4588,
1600278841796141057,Mercuri2Mercuri,2022-12-06 23:59:42+00:00,0,I tarzanelli all’1 adoro ahahahah  donnalisi  gfvip,#donnalisi#gfvip,3,0.0,
1600278835135582209,MaiUnaGioia89,2022-12-06 23:59:40+00:00,7,"Sono contenta che sono tornate a parlare tranquillamente… di famiglia, vi passioni, di valori….Sono molto più simili di quello che sembrava! 💔 gfvip  donnalisi  nikiters ",#gfvip#donnalisi#nikiters,4,0.3382,
1600278826705375232,Verovera_01,2022-12-06 23:59:38+00:00,2,"DONIAMO X FAR VOLARE IL SECONDO AEREO DI NIKITA, E FARLE SENTIRE IL NOSTRO SOSTEGNO  NIKITERS  GFVIP  Temutadentro❤️amatafuori nikiters❤️J ",#NIKITERS#GFVIP#nikitersJ,3,0.0,
1600278811580375041,Maria67509026,2022-12-06 23:59:35+00:00,7,Patty lipstick e Daniele insieme in cucina conversando amichevolmente come se ieri fosse successo nulla. Intanto c’è stata la guerra (a mio parere inutile) su Twitter… GFvip  Denzzzers  nikiters  incorvassi ,#GFvip#Denzzzers#nikiters#incorvassi,3,0.0,Daniele
1600278803909316608,Limpo30625609,2022-12-06 23:59:33+00:00,1,Comunque questo è trash vero  Gfvip  Nikiters  Incorvassi ,#Gfvip#Nikiters#Incorvassi,3,0.0,
1600278782023081985,tonyspillo,2022-12-06 23:59:28+00:00,0,Giaele che fa la zecca come sempre e tavassi :giaele vai a dormire in terrazzo...  gfvip7  gfvip  nikiters  donnalisi  GFVIPParty  teamtavassi  incorvassi ,#gfvip7#gfvip#nikiters#donnalisi#GFVIPParty#teamtavassi#incorvassi,3,0.0,Giaele
1600278759071830016,nancygbabbalea,2022-12-06 23:59:22+00:00,1,Micol tavassi e giaele&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;  incorvassi  GFvip,#incorvassi#GFvip,3,0.0,
1600278737487990784,vincentperez95,2022-12-06 23:59:17+00:00,9,"Ci tenevo a sottolineare quanto la storia di Michela fosse solo una richiesta di rispetto verso Daniele, darling e verso la famiglia stessa. GFvip  danieledalmoro  denzzzers  nikiters  incorvassi  salottiners ",#GFvip#danieledalmoro#denzzzers#nikiters#incorvassi#salottiners,5,0.5859,Daniele
1600278729514622977,Stefy_T90,2022-12-06 23:59:15+00:00,12,L’imprevisto della tua vita! ❤️ Edo ❤️  donnalisi  gfvip ,#donnalisi#gfvip,3,0.0,
1600278722891829249,magicpasi,2022-12-06 23:59:13+00:00,572,“Quindi non parlarmi di essere falsa e di dire le cose alle spalle che sei la prima punto e stop.E no non mi vergogno perché non ho niente da vergognarmi” MA LA SENTITEEEEEEE GOOOO GIAELE GOOOO  GFVIP  gioiellers   incorvassi ,#GFVIP#gioiellers#incorvassi,1,-0.6369,
1600278713945374721,LIVENONCESCOOPP,2022-12-06 23:59:11+00:00,1,"  Sarah ,nemmeno è in gradodi comprendere la figura di💩che sta facendo ahimè.Logicamente,  Attilio,prestandosi al gioco,ha pari colpe,nonostante suppongo,sia stato incitato a fare ciò dal  GFvip,troppo intelligente per farlo di sua sponte.Signori si nasce,lei lo ha dimostrato!❤","#Sarah#Attilio,prestandosi#GFvip,troppo",5,0.784,Sarah
1600278673201909761,Jothequeen3,2022-12-06 23:59:02+00:00,1,Micol tavassi e giaele&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;  incorvassi  GFvip,#incorvassi#GFvip,3,0.0,
1600278609926553600,alexandrax____,2022-12-06 23:58:47+00:00,0, Ma quindi ora per non essere ipocrita dovrebbe isolarsi e non parlare? Altre persone là dentro si sono dette peste e corna e poi hanno instaurato un rapporto civile o anche il contrario  gfvip  donnalisi,#gfvip#donnalisi,3,0.0,
