Id,Screen_name,Created_at,Retweet,Text,Hashtags,Sentiment,Compound,Ents
1599554132129771520,misterj1995,2022-12-04 23:59:58+00:00,2,Tutti che parlano male di Niki anche oggi…MA QUANTO LA SOFFRITE?  nikiters   gfvip ,#nikiters#gfvip,3,0.0,
1599554113897123840,Vilmara89921934,2022-12-04 23:59:53+00:00,2,Ci mettete  oriana e  antonino? Basta con queste regia sempre sugli stessi  orialbese  GFvip,#oriana#antonino?#orialbese#GFvip,3,0.0,
1599554108947828736,misterj1995,2022-12-04 23:59:52+00:00,6,One porta il suo piatto:vuoi che lavo io? Nikita:ma ci mancherebbe xché? One:così Nikita:xché nn dovrei lavare l'unico piatto rimasto please come on gfvip  nikiters,#gfvip#nikiters,4,0.3939,Nikita
1599554103150985216,Nikiterslandia,2022-12-04 23:59:51+00:00,1," Nikita ON FIRE ci piace, finalmente🔥  nikiters  gfvip  incorvassi",#nikiters#gfvip#incorvassi,1,-0.6739,Nikita
1599554102232371201,Maffy9600,2022-12-04 23:59:50+00:00,5,"Nikita scappa via da Onestini, ti prego.Uno che ti dice sei suonata, stai fuori.Uno che ti dice che giudichi le persone in base a un gioco, e che vedi il marcio.Uno che ti dice questo... Ti sta screditando di brutto, e non ti vuole bene.ALLONTANATI.  nikiters  gfvip",#nikiters#gfvip,3,0.0,
1599554083547156480,vanerusso01,2022-12-04 23:59:46+00:00,13,La differenza tra Anto e gli altri? Che quando gli altri parlano male di Anto e lei arriva tutti si ammutoliscono. Quando lei parla di qualcuno e questo/a arriva lei continua a parlare. Questa è la mia ragazza 🔥👑  donnalisi  gfvip ,#donnalisi#gfvip,1,-0.5574,
1599554068133081088,misterj1995,2022-12-04 23:59:42+00:00,8,"Dani:tu hai fatto quello che sentivi la tua coscienza è pulita Niki:io sto vedendo che se parliamo io rispondo lui rimane sempre vago e nn capisco, io invece rispondo e vedo e sento che a lui la mia risposta nn è piaciuta e quindi la conversazione nn c può stare gfvip  nikiters",#gfvip#nikiters,2,-0.296,
1599554061681844224,MangelaVilo,2022-12-04 23:59:41+00:00,1," Quando prende ""sul serio"" risposte a un gioco Nikita non fa altro che pensare che nello scherzo si dice un po' di verità, cil che è una massima comune  gfvip  nikiters",#gfvip#nikiters,3,0.0,Nikita
1599554054476075008,BAliceB90,2022-12-04 23:59:39+00:00,11, gfvip  incorvassi Il Darling ha detto PORCA TROIA START WORK ,#gfvip#incorvassi,5,0.7351,
1599554047962361856,misterj1995,2022-12-04 23:59:37+00:00,5,Nikita e George vanno in cortiletto a vedere chi gioca a poker e chiede come funzionano alcune regole Nikita:le carte sono perfetteDani:si è vero (le ha fatte lui)  gfvip  nikiters,#gfvip#nikiters,4,0.34,Nikita;George
